base_date,year,month,day,currency_code,jpy_krw_rate,jpy_krw_change_rate_7d,jpy_krw_change_rate_30d,jpy_krw_change_rate_90d,source_file
2012-11-13,2012,11,13,JPY,1368.2,0.55,-5.06,-3.8,한국무역보험공사_환율_20230718.csv
2012-11-14,2012,11,14,JPY,1372.31,1.23,-3.77,-3.99,한국무역보험공사_환율_20230718.csv
2012-11-15,2012,11,15,JPY,1356.07,-0.31,-4.35,-5.54,한국무역보험공사_환율_20230718.csv
2012-11-16,2012,11,16,JPY,1339.29,-1.37,-5.53,-6.97,한국무역보험공사_환율_20230718.csv
2012-11-19,2012,11,19,JPY,1338.45,-1.55,-5.12,-6.83,한국무역보험공사_환율_20230718.csv
2012-11-20,2012,11,20,JPY,1336.49,-2.37,-5.82,-7.49,한국무역보험공사_환율_20230718.csv
2012-11-21,2012,11,21,JPY,1326.23,-3.3,-6.53,-8.81,한국무역보험공사_환율_20230718.csv
2012-11-22,2012,11,22,JPY,1312.65,-4.06,-7.97,-9.85,한국무역보험공사_환율_20230718.csv
2012-11-23,2012,11,23,JPY,1314.62,-4.2,-7.62,-9.01,한국무역보험공사_환율_20230718.csv
2012-11-26,2012,11,26,JPY,1318.33,-2.78,-6.92,-8.92,한국무역보험공사_환율_20230718.csv
2012-11-27,2012,11,27,JPY,1322.4,-1.26,-6.39,-8.57,한국무역보험공사_환율_20230718.csv
2012-11-28,2012,11,28,JPY,1320.14,-1.37,-5.95,-9.2,한국무역보험공사_환율_20230718.csv
2012-11-29,2012,11,29,JPY,1322.29,-1.06,-5.32,-9.73,한국무역보험공사_환율_20230718.csv
2012-11-30,2012,11,30,JPY,1320.55,-0.43,-5.18,-10.1,한국무역보험공사_환율_20230718.csv
2012-12-03,2012,12,3,JPY,1314.64,0.15,-5.75,-10.75,한국무역보험공사_환율_20230718.csv
2012-12-04,2012,12,4,JPY,1318.05,0.26,-4.67,-10.09,한국무역보험공사_환율_20230718.csv
2012-12-05,2012,12,5,JPY,1322.88,0.35,-4.18,-8.86,한국무역보험공사_환율_20230718.csv
2012-12-06,2012,12,6,JPY,1313.47,-0.68,-4.97,-9.64,한국무역보험공사_환율_20230718.csv
2012-12-07,2012,12,7,JPY,1313.96,-0.47,-4.2,-9.42,한국무역보험공사_환율_20230718.csv
2012-12-10,2012,12,10,JPY,1312.0,-0.78,-4.65,-8.77,한국무역보험공사_환율_20230718.csv
2012-12-11,2012,12,11,JPY,1310.51,-0.76,-4.61,-9.28,한국무역보험공사_환율_20230718.csv
2012-12-12,2012,12,12,JPY,1304.87,-0.74,-5.07,-9.67,한국무역보험공사_환율_20230718.csv
2012-12-13,2012,12,13,JPY,1292.91,-1.91,-5.37,-10.49,한국무역보험공사_환율_20230718.csv
2012-12-14,2012,12,14,JPY,1282.35,-3.06,-5.75,-10.94,한국무역보험공사_환율_20230718.csv
2012-12-17,2012,12,17,JPY,1276.93,-2.78,-5.8,-10.9,한국무역보험공사_환율_20230718.csv
2012-12-18,2012,12,18,JPY,1279.24,-2.64,-5.96,-11.05,한국무역보험공사_환율_20230718.csv
2012-12-20,2012,12,20,JPY,1273.68,-2.92,-6.2,-11.1,한국무역보험공사_환율_20230718.csv
2012-12-21,2012,12,21,JPY,1272.78,-2.88,-6.38,-11.7,한국무역보험공사_환율_20230718.csv
2012-12-24,2012,12,24,JPY,1274.62,-2.32,-6.89,-11.73,한국무역보험공사_환율_20230718.csv
2012-12-26,2012,12,26,JPY,1265.59,-2.11,-7.72,-11.45,한국무역보험공사_환율_20230718.csv
2012-12-27,2012,12,27,JPY,1255.1,-2.13,-8.27,-12.14,한국무역보험공사_환율_20230718.csv
2012-12-28,2012,12,28,JPY,1241.89,-2.74,-9.5,-12.86,한국무역보험공사_환율_20230718.csv
2012-12-31,2012,12,31,JPY,1247.5,-2.48,-8.01,-12.77,한국무역보험공사_환율_20230718.csv
2013-01-02,2013,1,2,JPY,1236.05,-2.95,-7.71,-13.47,한국무역보험공사_환율_20230718.csv
2013-01-03,2013,1,3,JPY,1218.96,-4.23,-8.93,-15.49,한국무역보험공사_환율_20230718.csv
2013-01-04,2013,1,4,JPY,1216.33,-4.57,-8.99,-15.5,한국무역보험공사_환율_20230718.csv
2013-01-07,2013,1,7,JPY,1205.78,-4.73,-9.08,-16.27,한국무역보험공사_환율_20230718.csv
2013-01-08,2013,1,8,JPY,1216.01,-3.11,-7.36,-15.68,한국무역보험공사_환율_20230718.csv
2013-01-09,2013,1,9,JPY,1222.14,-1.59,-7.03,-15.52,한국무역보험공사_환율_20230718.csv
2013-01-10,2013,1,10,JPY,1206.25,-3.31,-8.5,-16.26,한국무역보험공사_환율_20230718.csv
2013-01-11,2013,1,11,JPY,1193.41,-3.45,-9.75,-17.35,한국무역보험공사_환율_20230718.csv
2013-01-14,2013,1,14,JPY,1180.58,-3.15,-10.57,-18.5,한국무역보험공사_환율_20230718.csv
2013-01-15,2013,1,15,JPY,1180.53,-2.94,-10.72,-18.32,한국무역보험공사_환율_20230718.csv
2013-01-16,2013,1,16,JPY,1188.05,-1.47,-10.03,-17.67,한국무역보험공사_환율_20230718.csv
2013-01-17,2013,1,17,JPY,1195.01,-1.73,-9.1,-17.43,한국무역보험공사_환율_20230718.csv
2013-01-18,2013,1,18,JPY,1174.93,-3.86,-10.86,-18.3,한국무역보험공사_환율_20230718.csv
2013-01-21,2013,1,21,JPY,1171.36,-2.89,-11.45,-18.96,한국무역보험공사_환율_20230718.csv
2013-01-22,2013,1,22,JPY,1181.12,-1.03,-10.08,-18.11,한국무역보험공사_환율_20230718.csv
2013-01-23,2013,1,23,JPY,1198.78,1.54,-8.77,-17.45,한국무역보험공사_환율_20230718.csv
2013-01-24,2013,1,24,JPY,1204.11,2.0,-8.22,-16.75,한국무역보험공사_환율_20230718.csv
2013-01-25,2013,1,25,JPY,1182.64,-0.46,-9.76,-18.64,한국무역보험공사_환율_20230718.csv
2013-01-28,2013,1,28,JPY,1176.77,-1.53,-9.82,-17.72,한국무역보험공사_환율_20230718.csv
2013-01-29,2013,1,29,JPY,1194.09,1.63,-7.64,-15.69,한국무역보험공사_환율_20230718.csv
2013-01-30,2013,1,30,JPY,1198.7,2.33,-6.52,-15.47,한국무역보험공사_환율_20230718.csv
2013-01-31,2013,1,31,JPY,1188.47,0.62,-6.93,-16.6,한국무역보험공사_환율_20230718.csv
2013-02-01,2013,2,1,JPY,1186.04,-1.06,-7.29,-16.97,한국무역보험공사_환율_20230718.csv
2013-02-04,2013,2,4,JPY,1177.69,-2.19,-7.54,-17.8,한국무역보험공사_환율_20230718.csv
2013-02-05,2013,2,5,JPY,1181.26,-0.12,-7.19,-17.88,한국무역보험공사_환율_20230718.csv
2013-02-06,2013,2,6,JPY,1160.86,-1.35,-8.93,-19.27,한국무역보험공사_환율_20230718.csv
2013-02-07,2013,2,7,JPY,1163.19,-2.59,-8.09,-19.35,한국무역보험공사_환율_20230718.csv
2013-02-08,2013,2,8,JPY,1163.28,-2.95,-7.32,-19.28,한국무역보험공사_환율_20230718.csv
2013-02-12,2013,2,12,JPY,1160.1,-2.39,-6.59,-18.65,한국무역보험공사_환율_20230718.csv
2013-02-13,2013,2,13,JPY,1173.09,-1.09,-5.96,-17.26,한국무역보험공사_환율_20230718.csv
2013-02-14,2013,2,14,JPY,1164.98,-1.08,-5.75,-17.82,한국무역보험공사_환율_20230718.csv
2013-02-15,2013,2,15,JPY,1167.73,-1.15,-4.2,-17.23,한국무역보험공사_환율_20230718.csv
2013-02-18,2013,2,18,JPY,1149.95,-0.94,-5.46,-18.97,한국무역보험공사_환율_20230718.csv
2013-02-19,2013,2,19,JPY,1153.17,-0.86,-4.36,-18.73,한국무역보험공사_환율_20230718.csv
2013-02-20,2013,2,20,JPY,1155.96,-0.63,-4.94,-18.96,한국무역보험공사_환율_20230718.csv
2013-02-21,2013,2,21,JPY,1150.51,-0.83,-5.86,-19.15,한국무역보험공사_환율_20230718.csv
2013-02-22,2013,2,22,JPY,1165.07,-0.68,-3.41,-17.74,한국무역보험공사_환율_20230718.csv
2013-02-25,2013,2,25,JPY,1153.66,-0.97,-3.33,-18.34,한국무역보험공사_환율_20230718.csv
2013-02-26,2013,2,26,JPY,1177.41,0.83,-0.27,-16.12,한국무역보험공사_환율_20230718.csv
2013-02-27,2013,2,27,JPY,1182.09,2.79,0.13,-15.36,한국무역보험공사_환율_20230718.csv
2013-02-28,2013,2,28,JPY,1176.2,2.0,-1.0,-15.54,한국무역보험공사_환율_20230718.csv
2013-03-04,2013,3,4,JPY,1156.43,0.04,-3.23,-17.09,한국무역보험공사_환율_20230718.csv
2013-03-05,2013,3,5,JPY,1167.65,1.49,-0.62,-15.55,한국무역보험공사_환율_20230718.csv
2013-03-06,2013,3,6,JPY,1164.43,-0.05,-0.59,-15.66,한국무역보험공사_환율_20230718.csv
2013-03-07,2013,3,7,JPY,1153.38,-0.02,-2.35,-16.56,한국무역보험공사_환율_20230718.csv
2013-03-08,2013,3,8,JPY,1144.54,-2.79,-4.52,-16.55,한국무역보험공사_환율_20230718.csv
2013-03-11,2013,3,11,JPY,1133.31,-4.13,-5.88,-17.64,한국무역보험공사_환율_20230718.csv
2013-03-12,2013,3,12,JPY,1137.13,-3.32,-3.85,-17.23,한국무역보험공사_환율_20230718.csv
2013-03-13,2013,3,13,JPY,1141.46,-1.29,-3.0,-16.95,한국무역보험공사_환율_20230718.csv
2013-03-14,2013,3,14,JPY,1142.4,-2.16,-4.33,-16.39,한국무역보험공사_환율_20230718.csv
2013-03-15,2013,3,15,JPY,1149.84,-1.25,-4.08,-15.49,한국무역보험공사_환율_20230718.csv
2013-03-18,2013,3,18,JPY,1169.18,1.37,-1.62,-13.75,한국무역보험공사_환율_20230718.csv
2013-03-19,2013,3,19,JPY,1168.98,2.14,-1.44,-14.06,한국무역보험공사_환율_20230718.csv
2013-03-20,2013,3,20,JPY,1167.83,3.05,-0.84,-14.0,한국무역보험공사_환율_20230718.csv
2013-03-21,2013,3,21,JPY,1163.03,2.28,-1.54,-14.45,한국무역보험공사_환율_20230718.csv
2013-03-22,2013,3,22,JPY,1174.45,2.89,1.17,-14.21,한국무역보험공사_환율_20230718.csv
2013-03-25,2013,3,25,JPY,1180.04,3.29,1.45,-13.96,한국무역보험공사_환율_20230718.csv
2013-03-26,2013,3,26,JPY,1181.44,2.75,1.56,-13.65,한국무역보험공사_환율_20230718.csv
2013-03-27,2013,3,27,JPY,1170.89,0.15,0.93,-14.68,한국무역보험공사_환율_20230718.csv
2013-03-28,2013,3,28,JPY,1175.44,0.55,0.2,-13.32,한국무역보험공사_환율_20230718.csv
2013-03-29,2013,3,29,JPY,1180.13,1.05,1.3,-11.88,한국무역보험공사_환율_20230718.csv
2013-04-01,2013,4,1,JPY,1179.18,1.39,0.98,-11.9,한국무역보험공사_환율_20230718.csv
2013-04-02,2013,4,2,JPY,1196.82,1.9,4.08,-10.45,한국무역보험공사_환율_20230718.csv
2013-04-03,2013,4,3,JPY,1191.63,0.98,3.34,-10.15,한국무역보험공사_환율_20230718.csv
2013-04-04,2013,4,4,JPY,1205.4,2.03,4.28,-8.17,한국무역보험공사_환율_20230718.csv
2013-04-05,2013,4,5,JPY,1166.31,-0.39,1.37,-11.28,한국무역보험공사_환율_20230718.csv
2013-04-08,2013,4,8,JPY,1143.05,-2.76,-1.89,-13.3,한국무역보험공사_환율_20230718.csv
2013-04-09,2013,4,9,JPY,1142.64,-3.18,-0.96,-13.59,한국무역보험공사_환율_20230718.csv
2013-04-10,2013,4,10,JPY,1148.08,-2.64,-2.49,-13.03,한국무역보험공사_환율_20230718.csv
2013-04-11,2013,4,11,JPY,1141.15,-4.65,-3.46,-13.7,한국무역보험공사_환율_20230718.csv
2013-04-12,2013,4,12,JPY,1132.23,-4.98,-3.74,-14.26,한국무역보험공사_환율_20230718.csv
2013-04-15,2013,4,15,JPY,1149.67,-4.62,-0.58,-12.55,한국무역보험공사_환율_20230718.csv
2013-04-16,2013,4,16,JPY,1158.35,-0.68,-0.8,-12.12,한국무역보험공사_환율_20230718.csv
2013-04-17,2013,4,17,JPY,1146.25,0.28,-1.56,-13.35,한국무역보험공사_환율_20230718.csv
2013-04-18,2013,4,18,JPY,1136.61,-0.53,-1.45,-13.47,한국무역보험공사_환율_20230718.csv
2013-04-19,2013,4,19,JPY,1141.69,-0.56,-0.25,-13.11,한국무역보험공사_환율_20230718.csv
2013-04-22,2013,4,22,JPY,1120.18,-1.84,-1.16,-14.62,한국무역보험공사_환율_20230718.csv
2013-04-23,2013,4,23,JPY,1128.98,-0.29,-0.72,-13.85,한국무역보험공사_환율_20230718.csv
2013-04-24,2013,4,24,JPY,1126.34,-2.03,-1.32,-13.68,한국무역보험공사_환율_20230718.csv
2013-04-25,2013,4,25,JPY,1124.71,-2.9,-1.55,-13.01,한국무역보험공사_환율_20230718.csv
2013-04-26,2013,4,26,JPY,1121.02,-2.2,-2.51,-12.58,한국무역보험공사_환율_20230718.csv
2013-04-29,2013,4,29,JPY,1132.47,-0.36,-3.14,-11.31,한국무역보험공사_환율_20230718.csv
2013-04-30,2013,4,30,JPY,1132.04,-0.85,-3.16,-11.51,한국무역보험공사_환율_20230718.csv
2013-05-02,2013,5,2,JPY,1132.73,1.12,-3.01,-11.07,한국무역보험공사_환율_20230718.csv
2013-05-03,2013,5,3,JPY,1122.43,-0.58,-3.49,-11.81,한국무역보험공사_환율_20230718.csv
2013-05-06,2013,5,6,JPY,1109.44,-1.5,-5.54,-12.96,한국무역보험공사_환율_20230718.csv
2013-05-07,2013,5,7,JPY,1101.16,-2.09,-6.68,-12.99,한국무역보험공사_환율_20230718.csv
2013-05-08,2013,5,8,JPY,1107.29,-1.22,-6.28,-11.78,한국무역보험공사_환율_20230718.csv
2013-05-09,2013,5,9,JPY,1099.58,-2.9,-6.09,-11.46,한국무역보험공사_환율_20230718.csv
2013-05-10,2013,5,10,JPY,1080.46,-4.56,-8.08,-13.39,한국무역보험공사_환율_20230718.csv
2013-05-13,2013,5,13,JPY,1081.94,-4.48,-8.32,-12.47,한국무역보험공사_환율_20230718.csv
2013-05-14,2013,5,14,JPY,1094.62,-2.48,-7.17,-10.2,한국무역보험공사_환율_20230718.csv
2013-05-15,2013,5,15,JPY,1084.83,-2.22,-9.36,-10.81,한국무역보험공사_환율_20230718.csv
2013-05-16,2013,5,16,JPY,1088.72,-1.13,-8.64,-9.71,한국무역보험공사_환율_20230718.csv
2013-05-20,2013,5,20,JPY,1083.37,-2.16,-10.12,-10.91,한국무역보험공사_환율_20230718.csv
2013-05-21,2013,5,21,JPY,1094.03,-0.5,-6.2,-10.48,한국무역보험공사_환율_20230718.csv
2013-05-22,2013,5,22,JPY,1086.45,0.55,-4.95,-9.93,한국무역보험공사_환율_20230718.csv
2013-05-23,2013,5,23,JPY,1078.12,-0.35,-5.65,-9.66,한국무역보험공사_환율_20230718.csv
2013-05-24,2013,5,24,JPY,1100.53,0.54,-4.14,-6.78,한국무역보험공사_환율_20230718.csv
2013-05-27,2013,5,27,JPY,1113.63,2.65,-2.41,-5.67,한국무역보험공사_환율_20230718.csv
2013-05-28,2013,5,28,JPY,1112.53,2.19,-1.74,-6.36,한국무역보험공사_환율_20230718.csv
2013-05-29,2013,5,29,JPY,1100.14,1.55,-4.31,-7.94,한국무역보험공사_환율_20230718.csv
2013-05-30,2013,5,30,JPY,1118.42,2.23,-3.45,-4.81,한국무역보험공사_환율_20230718.csv
2013-05-31,2013,5,31,JPY,1116.58,2.77,-2.59,-4.68,한국무역보험공사_환율_20230718.csv
2013-06-03,2013,6,3,JPY,1120.21,3.9,-1.44,-5.16,한국무역보험공사_환율_20230718.csv
2013-06-04,2013,6,4,JPY,1131.55,2.82,-0.89,-5.61,한국무역보험공사_환율_20230718.csv
2013-06-05,2013,6,5,JPY,1119.39,0.52,-0.07,-7.04,한국무역보험공사_환율_20230718.csv
2013-06-07,2013,6,7,JPY,1151.32,3.49,1.98,-2.65,한국무역보험공사_환율_20230718.csv
2013-06-10,2013,6,10,JPY,1130.33,2.74,0.35,-3.95,한국무역보험공사_환율_20230718.csv
2013-06-11,2013,6,11,JPY,1136.67,1.63,1.06,-4.81,한국무역보험공사_환율_20230718.csv
2013-06-12,2013,6,12,JPY,1178.48,5.54,5.13,-1.69,한국무역보험공사_환율_20230718.csv
2013-06-13,2013,6,13,JPY,1181.22,5.45,4.3,-0.61,한국무역보험공사_환율_20230718.csv
2013-06-14,2013,6,14,JPY,1188.27,5.01,4.97,0.19,한국무역보험공사_환율_20230718.csv
2013-06-17,2013,6,17,JPY,1197.09,6.94,5.68,1.65,한국무역보험공사_환율_20230718.csv
2013-06-18,2013,6,18,JPY,1191.95,3.53,6.19,0.9,한국무역보험공사_환율_20230718.csv
2013-06-19,2013,6,19,JPY,1182.21,4.59,6.56,1.84,한국무역보험공사_환율_20230718.csv
2013-06-20,2013,6,20,JPY,1172.57,3.16,6.48,0.81,한국무역보험공사_환율_20230718.csv
2013-06-21,2013,6,21,JPY,1179.33,0.07,6.51,1.38,한국무역보험공사_환율_20230718.csv
2013-06-24,2013,6,24,JPY,1174.51,-0.57,6.81,1.24,한국무역보험공사_환율_20230718.csv
2013-06-25,2013,6,25,JPY,1186.71,-0.13,9.83,1.16,한국무역보험공사_환율_20230718.csv
2013-06-26,2013,6,26,JPY,1179.99,-1.43,9.06,1.29,한국무역보험공사_환율_20230718.csv
2013-06-27,2013,6,27,JPY,1179.41,-1.05,7.75,1.0,한국무역보험공사_환율_20230718.csv
2013-06-28,2013,6,28,JPY,1167.15,-1.27,7.59,1.5,한국무역보험공사_환율_20230718.csv
2013-07-01,2013,7,1,JPY,1152.27,-1.73,5.84,-0.08,한국무역보험공사_환율_20230718.csv
2013-07-02,2013,7,2,JPY,1140.89,-3.26,5.31,-1.3,한국무역보험공사_환율_20230718.csv
2013-07-03,2013,7,3,JPY,1123.91,-4.31,2.73,-2.31,한국무역보험공사_환율_20230718.csv
2013-07-04,2013,7,4,JPY,1140.26,-3.91,4.95,-2.13,한국무역보험공사_환율_20230718.csv
2013-07-05,2013,7,5,JPY,1137.19,-3.63,5.48,-1.43,한국무역보험공사_환율_20230718.csv
2013-07-08,2013,7,8,JPY,1125.66,-4.56,2.28,-4.4,한국무역보험공사_환율_20230718.csv
2013-07-09,2013,7,9,JPY,1141.53,-2.2,2.51,-3.43,한국무역보험공사_환율_20230718.csv
2013-07-10,2013,7,10,JPY,1131.97,-1.76,1.75,-3.76,한국무역보험공사_환율_20230718.csv
2013-07-11,2013,7,11,JPY,1151.76,0.95,4.69,-0.4,한국무역보험공사_환율_20230718.csv
2013-07-12,2013,7,12,JPY,1136.72,1.14,1.64,-2.65,한국무역보험공사_환율_20230718.csv
2013-07-15,2013,7,15,JPY,1130.84,-0.83,1.28,-2.88,한국무역보험공사_환율_20230718.csv
2013-07-16,2013,7,16,JPY,1123.16,-1.23,0.26,-2.62,한국무역보험공사_환율_20230718.csv
2013-07-17,2013,7,17,JPY,1127.85,0.19,-0.33,-1.46,한국무역보험공사_환율_20230718.csv
2013-07-18,2013,7,18,JPY,1121.63,-1.74,0.2,-1.03,한국무역보험공사_환율_20230718.csv
2013-07-19,2013,7,19,JPY,1115.72,-1.44,-3.09,-1.88,한국무역보험공사_환율_20230718.csv
2013-07-22,2013,7,22,JPY,1118.02,-2.93,-1.09,-2.05,한국무역보험공사_환율_20230718.csv
2013-07-23,2013,7,23,JPY,1124.4,-1.08,-1.08,-1.58,한국무역보험공사_환율_20230718.csv
2013-07-24,2013,7,24,JPY,1122.22,-0.76,-4.77,-2.4,한국무역보험공사_환율_20230718.csv
2013-07-25,2013,7,25,JPY,1110.82,-1.1,-5.96,-4.99,한국무역보험공사_환율_20230718.csv
2013-07-26,2013,7,26,JPY,1125.74,-0.19,-5.26,-3.7,한국무역보험공사_환율_20230718.csv
2013-07-29,2013,7,29,JPY,1134.79,1.17,-5.2,-2.83,한국무역보험공사_환율_20230718.csv
2013-07-30,2013,7,30,JPY,1132.91,1.54,-4.95,-2.59,한국무역보험공사_환율_20230718.csv
2013-07-31,2013,7,31,JPY,1135.4,1.55,-3.96,-3.32,한국무역보험공사_환율_20230718.csv
2013-08-01,2013,8,1,JPY,1144.38,1.78,-2.4,-3.02,한국무역보험공사_환율_20230718.csv
2013-08-02,2013,8,2,JPY,1127.21,0.44,-4.42,-4.59,한국무역보험공사_환율_20230718.csv
2013-08-05,2013,8,5,JPY,1137.17,2.37,-3.18,-2.88,한국무역보험공사_환율_20230718.csv
2013-08-06,2013,8,6,JPY,1135.84,0.9,-4.29,-3.37,한국무역보험공사_환율_20230718.csv
2013-08-07,2013,8,7,JPY,1141.6,0.6,-3.25,-3.26,한국무역보험공사_환율_20230718.csv
2013-08-08,2013,8,8,JPY,1157.94,2.21,-1.82,-1.8,한국무역보험공사_환율_20230718.csv
2013-08-09,2013,8,9,JPY,1151.25,1.4,-1.36,-3.81,한국무역보험공사_환율_20230718.csv
2013-08-12,2013,8,12,JPY,1154.28,0.87,0.17,-3.13,한국무역보험공사_환율_20230718.csv
2013-08-13,2013,8,13,JPY,1144.59,1.54,0.32,-5.04,한국무역보험공사_환율_20230718.csv
2013-08-14,2013,8,14,JPY,1136.21,-0.08,1.09,-2.58,한국무역보험공사_환율_20230718.csv
2013-08-16,2013,8,16,JPY,1151.22,1.35,0.96,0.71,한국무역보험공사_환율_20230718.csv
2013-08-19,2013,8,19,JPY,1141.02,-0.05,0.34,-0.14,한국무역보험공사_환율_20230718.csv
2013-08-20,2013,8,20,JPY,1140.62,-1.5,1.33,-0.65,한국무역보험공사_환율_20230718.csv
2013-08-21,2013,8,21,JPY,1152.56,0.11,0.97,1.0,한국무역보험공사_환율_20230718.csv
2013-08-22,2013,8,22,JPY,1144.3,-0.86,1.09,1.07,한국무역보험공사_환율_20230718.csv
2013-08-23,2013,8,23,JPY,1139.28,-0.46,-1.08,-0.9,한국무역보험공사_환율_20230718.csv
2013-08-26,2013,8,26,JPY,1131.9,-0.38,-0.42,-2.28,한국무역보험공사_환율_20230718.csv
2013-08-27,2013,8,27,JPY,1131.16,-1.74,0.03,-1.32,한국무역보험공사_환율_20230718.csv
2013-08-28,2013,8,28,JPY,1149.18,0.72,2.32,1.11,한국무역보험공사_환율_20230718.csv
2013-08-29,2013,8,29,JPY,1143.47,0.25,1.38,0.16,한국무역보험공사_환율_20230718.csv
2013-08-30,2013,8,30,JPY,1129.19,-2.03,0.67,0.8,한국무역보험공사_환율_20230718.csv
2013-09-02,2013,9,2,JPY,1127.93,-1.43,1.09,-0.09,한국무역보험공사_환율_20230718.csv
2013-09-03,2013,9,3,JPY,1109.04,-2.65,-0.8,-1.54,한국무역보험공사_환율_20230718.csv
2013-09-04,2013,9,4,JPY,1099.58,-2.86,-2.21,-2.23,한국무역보험공사_환율_20230718.csv
2013-09-05,2013,9,5,JPY,1101.89,-2.59,-1.81,-1.71,한국무역보험공사_환율_20230718.csv
2013-09-06,2013,9,6,JPY,1091.83,-4.99,-1.71,-3.59,한국무역보험공사_환율_20230718.csv
2013-09-09,2013,9,9,JPY,1096.17,-4.14,-2.63,-3.17,한국무역보험공사_환율_20230718.csv
2013-09-10,2013,9,10,JPY,1091.8,-3.31,-3.79,-3.61,한국무역보험공사_환율_20230718.csv
2013-09-11,2013,9,11,JPY,1080.52,-4.2,-4.62,-3.73,한국무역보험공사_환율_20230718.csv
2013-09-12,2013,9,12,JPY,1087.92,-1.9,-4.18,-1.94,한국무역보험공사_환율_20230718.csv
2013-09-13,2013,9,13,JPY,1087.66,-1.08,-4.96,-1.23,한국무역보험공사_환율_20230718.csv
2013-09-16,2013,9,16,JPY,1097.43,-0.4,-2.64,-0.89,한국무역보험공사_환율_20230718.csv
2013-09-17,2013,9,17,JPY,1092.03,0.02,-3.97,-0.69,한국무역보험공사_환율_20230718.csv
2013-09-23,2013,9,23,JPY,1092.85,-0.3,-3.78,1.15,한국무역보험공사_환율_20230718.csv
2013-09-24,2013,9,24,JPY,1089.24,-0.23,-4.59,0.67,한국무역보험공사_환율_20230718.csv
2013-09-25,2013,9,25,JPY,1088.45,0.73,-6.0,-0.56,한국무역보험공사_환율_20230718.csv
2013-09-26,2013,9,26,JPY,1093.14,0.48,-5.05,0.77,한국무역보험공사_환율_20230718.csv
2013-09-27,2013,9,27,JPY,1085.53,-0.2,-5.96,-0.29,한국무역보험공사_환율_20230718.csv
2013-09-30,2013,9,30,JPY,1098.67,0.11,-4.01,1.41,한국무역보험공사_환율_20230718.csv
2013-10-01,2013,10,1,JPY,1093.46,0.13,-3.76,-0.05,한국무역보험공사_환율_20230718.csv
2013-10-02,2013,10,2,JPY,1095.81,0.27,-4.81,0.86,한국무역보험공사_환율_20230718.csv
2013-10-04,2013,10,4,JPY,1105.56,1.5,-3.11,2.55,한국무역보험공사_환율_20230718.csv
2013-10-07,2013,10,7,JPY,1102.3,1.27,-3.36,0.16,한국무역보험공사_환율_20230718.csv
2013-10-08,2013,10,8,JPY,1106.69,1.24,-3.98,-0.62,한국무역보험공사_환율_20230718.csv
2013-10-10,2013,10,10,JPY,1101.02,1.43,-3.78,-1.03,한국무역보험공사_환율_20230718.csv
2013-10-11,2013,10,11,JPY,1095.81,-0.26,-3.82,-0.39,한국무역보험공사_환율_20230718.csv
